tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
3049,,,,,,,,,,,,
3050,,,,,,,,,,,,
3051,,,,,,,|3049_3051_6_1082_,,,,,
3052,,,,,,,,,,,,
3053,,,,,,,,,,,,
3054,,,,,,,,,,,,
3055,,,,,,,,,,,,
3056,,,,,,,,,,,,
3057,,,,,,,,,,,,
3058,,,,,,,,,,,,
3059,,,,,,,,,,,,
3060,,,,,,,,,,,,
3061,,,,,,,,,,,,
3062,,,,,,,,,,,,
3063,,,,,,,,,,,,
3064,,,,,,,,,,,,
3065,,,,,,,,,,,,
3066,,,,,,,,,,,,
3067,,,,,,,,,,,,
3068,,,,,,,,,,,,
3069,,,,,,,,,,,,
3070,,,,,,,,,,,,
3071,,,,,,,,,,,,
3072,,,,,,,,,,,,
3073,,,,,,,,,,,,
3074,,,,,,,,,,,,
3075,,,,,,,,,,,,
3076,,,,,,,,,,,,
3077,,,,,,,,,,,|3075_3077_10_1083_,
3078,,,,,,,,,,,,
3079,,,,,,,,,,,,
3080,,,,,,,,,,,,
3081,,,,,,,,,,,,
3082,,,,,,,,,,,,
3083,,,,,,,,,,,,
3084,,,,,,,,,,,,
3085,,,,,,,,,,,,
3086,,,,,,,,,,,,
3087,,,,,,,,,,,,
3088,,,,,,,|3086_3088_6_1084_,,,,,
3089,,,,,,,,,,,,
3090,,,,,,,,,,,,
3091,,,,,,,|3088_3091_6_1085_,,,,,
3092,,,,,,,,,,,,
3093,,,,,,,,,,,,
3094,,,,,,,,,,,,
3095,,,,,,,,,,,,
3096,,,,,,,,,,,,
3097,,,,,,,,,,,,
3098,,,,,,,,,,,,
3099,,,,,,,,,,,,
3100,,,,,,,,,,,,
3101,,,,,,,,,,,,
3102,,,,,,,,,,,,
3103,,,,,,,,,,,,
3104,,,,,,,,,,,,
3105,,,,,,,,,,,,
3106,,,,,,,,,,,,
3107,,,,,,,,,,,|3105_3107_10_1086_,
3108,,,,,,,,,,,,
3109,,,,,,,|3106_3109_6_1087_,,,,,
3110,,,,,,,,,,,,
3111,,,,,,,|3109_3111_6_1088_,,,,,
3112,,,,,,,,,,,,
3113,,,,,,,,,,,,
3114,,,,,,,,,,,,
3115,,,,,,,,,,,,
3116,,,,,,,,,,,,
3117,,,,,,,,,,,,
3118,,,,,,,,,,,,
3119,,,,,,,,,,,,
3120,,,,,,,,,,,,
3121,,,,,,,,,,,,
3122,,,,,,,,,,,,
3123,,,,,,,,,,,|3121_3123_10_1089_,
3124,,,,,,,,,,,,
3125,,,,,,,,,,,,
3126,,,,,,,,,,|3125_3126_9_1090_,,
3127,,,,,,,,,,,,
3128,,,,,,,,,,,,
3129,,,,,,,|3127_3129_6_1091_,,,,,
3130,,,,,,,,,,,,
3131,,,,,|3130_3131_4_1092_,,,,,,,
3132,,,,,,,,,,,,
3133,,,,,,,,,,,,
3134,,,,,,,|3132_3134_6_1093_,,,,,
3135,,,,,,,,,,,,
3136,,,,,|3135_3136_4_1094_,,,,,,,
3137,,,,,,,,,,,,
3138,,,,,,,,,,,,
3139,,,,,,,,,,,,
3140,,,,,,,,,,,,
3141,,,,,,,,,,,,
3142,,,,,,,,,,,,
3143,,,,,,,|3140_3143_6_1095_,,,,,
3144,,,,,,,,,,,,
3145,,,,,,,,,,,,
3146,,,,,,,,,,,,
3147,,,,,,,,,,,,
3148,,,,,,,,,,,,
3149,,,,,,,,,,,,
3150,,,,,,,,,,,,
3151,,,,,,,,,,,,
3152,,,,,,,,,,,,
3153,,,,,,,,,,,,
3154,,,,,,,,,,,,
3155,,,,,,,,,,,,
3156,,,,,,,,,,,,
3157,,,,,,,,,,,,
3158,,,,,,,,,,,,
3159,,,,,,,,,,,,
3160,,,,,,,,,,,,
3161,,,,,,,,,,,,
3162,,,,,,,,,,,,
3163,,,,,,,,,,,,
3164,,,,,,,,,,,,
3165,,,,,,,,,,,,
3166,,,,,|3165_3166_4_1096_,,,,,,,
3167,,,,,,,,,,,,
3168,,,,,,,,,,,,
3169,,,,,,,,,,,|3167_3169_10_1097_,
3170,,,,,,,,,,,,
3171,,,,,,,,,,,,
3172,,,,,,,,,,,,
3173,,,,,,,,,,,,
3174,,,,,|3173_3174_4_1098_,,,,,,,
3175,,,,,,,,,,,,
3176,,,,,,,,,,,,
3177,,,,,,,,,,,,
3178,,,,,,,,,,,,
3179,,,,,,,,,,,,
3180,,,,,,,,,,|3179_3180_9_1099_,,
3181,,,,,,,,,,,,
3182,,,,,,,,,,,,
3183,,,,,,,,,,,,
3184,,,,,,,,,,,,
3185,,,,,,,,,,,|3183_3185_10_1100_,
3186,,,,,,,,,,,,
3187,,,,,,,,,,,,
3188,,,,,,,,,,,,
3189,,,,,,,,,,,,
3190,,,,,,,,,,,,
3191,,,,,,,,,,,,
3192,,,,,,,,,,,,
3193,,,,,,,,,,,,
3194,,,,,,,,,,,,
3195,,,,,,,,,,,,
3196,,,,,,,,,,,,
3197,,,,,,,,,,,,
3198,,,,,,,,,,,,
3199,,,,,,,,,,|3198_3199_9_1101_,,
3200,,,,,,,,,,,,
3201,,,,,|3200_3201_4_1102_,,,,,,,
3202,,,,,,,,,,,,
3203,,,,,,,,,,,,
3204,,,,,,,,,,,,
3205,,,,,,,,,,,,
3206,,,,,,,,,,,,
3207,,,,,,,,,,|3206_3207_9_1103_,,
3208,,,,,,,,,,,,
3209,,,,,,,,,,,,
3210,,,,,,,,,,,,
3211,,,,,,,,,,|3210_3211_9_1104_,,
3212,,,,,,,,,,,,
3213,,,,,,,,,,,,
3214,,,,,,,,,,,,
3215,,,,,,,|3213_3215_6_1105_,,,,,
3216,,,,,,,,,,,,
3217,,,,,,,,,,,,
3218,,,,,,,|3215_3218_6_1106_,,,,,
3219,,,,,,,,,,,,
3220,,,,,,,,,,,,
3221,,,,,,,,,,,,
3222,,,,,,,,,,,,
3223,,,,,,,,,,,,
3224,,,,,,,,,,,,
3225,,,,,,,,,,|3224_3225_9_1107_,,
3226,,,,,,,,,,,,
3227,,,,,,,,,,,,
3228,,,,,,,,,,,,
3229,,,,,|3228_3229_4_1108_,,,,,,,
3230,,,,,,,,,,,,
3231,,,,,,,,,,,,
3232,,,,,,,,,,,,
3233,,,,,,,,,,,,
3234,,,,,,,,,,,,
3235,,,,,,,,,,,,
3236,,,,,,,,,,,,
3237,,,,,,,,,,,,
3238,,,,,,,,,,,,
3239,,,,,,,,,,,,
3240,,,,,,,,,,,,
3241,,,,,,,,,,,,
3242,,,,,,,,,,,,
3243,,,,,,,,,,,,
3244,,,,,,,,,,,,
3245,,,,,,,,,,,,
3246,,,,,,,,,,,,
3247,,,,,,,,,,,|3245_3247_10_1109_,
3248,,,,,,,,,,,,
3249,,,,,|3248_3249_4_1110_,,,,,,,
3250,,,,,,,,,,,,
3251,,,,,,,,,,|3250_3251_9_1111_,,
3252,,,,,,,,,,,,
3253,,,,,,,,,,,,
3254,,,,,,,,,,,,
3255,,,,,|3254_3255_4_1112_,,,,,,,
3256,,,,,,,,,,,,
3257,,,,,,,,,,,,
3258,,,,,,,,,,,,
3259,,,,,,,,,,,,
3260,,,,,,,,,,,,
3261,,,,,,,,,,,,
3262,,,,,,,,,,,,
3263,,,,,,,,,,,,
3264,,,,,,,,,,,,
3265,,,,,,,,,,,,
3266,,,,,,,,,,,,
3267,,,,,,,,,,,,
3268,,,,,,,,,,,,
3269,,,,,,,,,,,,
3270,,,,,,,,,,,|3268_3270_10_1113_,
3271,,,,,,,,,,,,
3272,,,,,,,,,,,,
3273,,,,,,,,,,,,
3274,,,,,,,,,,,,
3275,,,,,,,,,,,,
3276,,,,,,,,,,,,
3277,,,,,,,,,,,,
3278,,,,,,,,,,,,
3279,,,,,,,,,,,,
3280,,,,,,,,,,,,
3281,,,,,,,,,,,,
3282,,,,,,,,,,,,
3283,,,,,,,|3281_3283_6_1114_,,,,,
3284,,,,,,,,,,,|3282_3284_10_1115_,
3285,,,,,,,,,,,,
3286,,,,,,,,,,,,
3287,,,,,,,,,,,,
3288,,,,,,,,,,,,
3289,,,,,,,,,,,,
3290,,,,,,,,,,,,
3291,,,,,,,,,,,,
3292,,,,,|3291_3292_4_1116_,,,,,,,
3293,,,,,|3292_3293_4_1117_,,,,,,,
3294,,,,,,,,,,,,
3295,,,,,,,,,,,,
3296,,,,,,,,,,,,
3297,,,,,,,,,,,,
3298,,,,,,,,,,,,
3299,,,,,,,,,,,,
3300,,,,,,,,,,,,
3301,,,,,,,|3299_3301_6_1118_,,,,,
3302,,,,,,,,,,,,
3303,,,,,,,,,,,,
3304,,,,,,,,,,,,
3305,,,,,,,,,,,,
3306,,,,,,,,,,,,
3307,,,,,,,,,,,,
3308,,,,,,,,,,,,
3309,,,,,,,,,,,,
3310,,,,,,,,,,,,
3311,,,,,,,,,,,,
3312,,,,,,,,,,,,
3313,,,,,,,,,,,,
3314,,,,,,,,,,,,
3315,,,,,,,|3313_3315_6_1119_,,,,,
3316,,,,,,,,,,,,
3317,,,,,,,,,,,,
3318,,,,,,,,,,,,
3319,,,,,,,,,,,,
3320,,,,,,,,,,,,
3321,,,,,,,,,,,,
3322,,,,,,,,,,,,
3323,,,,,,,,,,,,
3324,,,,,,,,,,,,
3325,,,,,,,,,,,,
3326,,,,,,,,,,,,
3327,,,,,,,|3324_3327_6_1120_,,,,,
3328,,,,,,,,,,,,
3329,,,,,,,,,,,,
3330,,,,,,,,,,,,
3331,,,,,,,,,,,,
3332,,,,,,,,,,,,
3333,,,,,,,,,,,,
3334,,,,,,,,,,,,
3335,,,,,,,,,,,,
3336,,,,,,,,,,,,
3337,,,,,,,,,,,,
3338,,,,,,,,,,,,
3339,,,,,,,,,,,,
3340,,,,,,,,,,,,
3341,,,,,,,,,,,,
3342,,,,,,,,,,,,
3343,,,,,,,,,,,,
3344,,,,,,,,,,,,
3345,,,,,,,,,,,,
3346,,,,,,,,,,,,
3347,,,,,,,,,,,,
3348,,,,,,,,,,,,
3349,,,,,,,,,,,,
3350,,,,,,,,,,,,
3351,,,,,,,,,,,,
3352,,,,,,,,,,,,
3353,,,,,,,,,,,,
3354,,,,,,,,,,,,
3355,,,,,,,,,,,,
3356,,,,,,,,,,,,
3357,,,,,,,,,,,,
3358,,,,,,,,,,,,
3359,,,,,,,,,,|3358_3359_9_1121_,,
3360,,,,,,,,,,,,
3361,,,,,,,,,,,,
3362,,,,,,,,,,,,
3363,,,,,,,,,,,,
3364,,,,,,,,,,,,
3365,,,,,,,,,,,,
3366,,,,,,,,,,,,
3367,,,,,,,,,,,,
3368,,,,,,,,,,,,
3369,,,,,,,,,,,|3367_3369_10_1122_,
3370,,,,,,,,,,,,
3371,,,,,,,,,,|3370_3371_9_1123_,,
3372,,,,,,,,,,,,
3373,,,,,,,,,,,,
3374,,,,,,,,,,,,
3375,,,,,,,,,,,,
3376,,,,,,,,,,,,
3377,,,,,,,,,,,,
3378,,,,,,,,,,,,
3379,,,,,,,,,,,,
3380,,,,,,,,,,,,
3381,,,,,,,,,,,,
3382,,,,,,,,,,,,
3383,,,,,,,,,,,,
3384,,,,,,,,,,,,
3385,,,,,,,,,,,,
3386,,,,,,,,,,|3385_3386_9_1124_,,
3387,,,,,,,,,,,,
3388,,,,,,,|3386_3388_6_1125_,,,,,
3389,,,,,,,,,,,|3387_3389_10_1126_,
3390,,,,,,,,,,,,
3391,,,,,,,,,,,,
3392,,,,,,,,,,,,
3393,,,,,,,,,,,,
3394,,,,,,,,,,,,
3395,,,,,,,,,,,,
3396,,,,,,,,,,,,
3397,,,,,,,,,,,,
3398,,,,,,,,,,,,
3399,,,,,,,,,,,,
3400,,,,,,,,,,,,
3401,,,,,,,,,,,,
3402,,,,,|3401_3402_4_1127_,,,,,,,
3403,,,,,,,,,,,,
3404,,,,,,,,,,,,
3405,,,,,,,,,,,,
3406,,,,,,,,,,,,
3407,,,,,,,,,,,,
3408,,,,,,,,,,,,
3409,,,,,,,,,,,,
3410,,,,,,,,,,,,
3411,,,,,,,,,,,,
3412,,,,,,,,,,,,
3413,,,,,,,,,,,,
3414,,,,,,,,,,,|3412_3414_10_1128_,
3415,,,,,,,|3413_3415_6_1129_,,,,,
3416,,,,,,,,,,,,
3417,,,,,,,,,,,,
3418,,,,,,,,,,|3417_3418_9_1130_,,
3419,,,,,,,,,,,,
3420,,,,,,,,,,,,
3421,,,,,,,,,,|3420_3421_9_1131_,,
3422,,,,,,,,,,,,
3423,,,,,,,,,,,,
3424,,,,,,,,,,,,
3425,,,,,,,,,,,,
3426,,,,,,,,,,,,
3427,,,,,,,,,,,,
3428,,,,,,,,,,,,
3429,,,,,,,,,,,,
3430,,,,,,,,,,,,
3431,,,,,,,|3428_3431_6_1132_,,,,,
3432,,,,,,,,,,,,
3433,,,,,,,,,,,,
3434,,,,,,,,,,,,
3435,,,,,,,,,,,,
3436,,,,,,,,,,,,
3437,,,,,,,,,,,,
3438,,,,,,,,,,,,
3439,,,,,,,,,,,,
3440,,,,,,,,,,,,
3441,,,,,,,,,,,,
3442,,,,,,,,,,,,
3443,,,,,,,,,,,,
3444,,,,,,,,,,,,
3445,,,,,,,,,,,,
3446,,,,,,,,,,,,
3447,,,,,,,,,,,,
3448,,,,,,,,,,,,
3449,,,,,,,,,,,,
3450,,,,,,,,,,,,
3451,,,,,,,,,,,,
3452,,,,,,,,,,,|3450_3452_10_1133_,
3453,,,,,,,,,,,,
3454,,,,,,,,,,,,
3455,,,,,,,,,,,,
3456,,,,,,,,,,,,
3457,,,,,,,,,,,,
3458,,,,,,,,,,,,
3459,,,,,,,,,,,,
3460,,,,,,,,,,,,
3461,,,,,,,,,,,,
3462,,,,,,,,,,,,
3463,,,,,,,,,,,,
3464,,,,,,,,,,,,
3465,,,,,,,,,,,,
3466,,,,,,,,,,,,
3467,,,,,,,,,,,,
3468,,,,,,,,,,,,
3469,,,,,,,,,,,,
3470,,,,,,,,,,,,
3471,,,,,,,,,,,,
3472,,,,,,,,,,,,
3473,,,,,,,,,,,,
3474,,,,,,,,,,,,
3475,,,,,,,,,,,,
3476,,,,,,,,,,,,
3477,,,,,,,,,,,,
3478,,,,,,,,,,,,
3479,,,,,,,,,,,,
3480,,,,,,,,,,,,
3481,,,,,,,,,,,,
3482,,,,,,,|3480_3482_6_1134_,,,,,
3483,,,,,|3482_3483_4_1135_,,,,,,,
3484,,,,,,,,,,,,
3485,,,,,,,,,,,,
3486,,,,,,,|3484_3486_6_1136_,,,,,
3487,,,,,,,,,,,,
3488,,,,,,,,,,,,
3489,,,,,,,,,,,,
3490,,,,,,,,,,,,
3491,,,,,,,,,,|3490_3491_9_1137_,,
3492,,,,,,,,,,,,
3493,,,,,,,,,,,,
3494,,,,,,,,,,,,
3495,,,,,,,,,,,,
3496,,,,,,,,,,,,
3497,,,,,,,,,,,,
3498,,,,,,,,,,,,
3499,,,,,,,,,,,,
3500,,,,,,,,,,,|3498_3500_10_1138_,
3501,,,,,,,,,,,|3499_3501_10_1139_,
3502,,,,,,,,,,,,
3503,,,,,,,|3500_3503_6_1140_,,,,,
3504,,,,,,,,,,,,
3505,,,,,,,,,,,,
3506,,,,,|3505_3506_4_1141_,,,,,,,
3507,,,,,,,,,,,,
3508,,,,,,,,,,,,
3509,,,,,,,,,,|3508_3509_9_1142_,,
3510,,,,,,,,,,,,
3511,,,,,,,,,,,,
3512,,,,,,,,,,|3511_3512_9_1143_,,
3513,,,,,,,,,,,,
3514,,,,,,,,,,,,
3515,,,,,,,,,,,,
3516,,,,,,,,,,,,
3517,,,,,,,,,,,,
3518,,,,,,,,,,,,
3519,,,,,,,,,,,,
3520,,,,,,,,,,,,
3521,,,,,,,,,,,,
3522,,,,,,,,,,,,
3523,,,,,,,|3520_3523_6_1144_,,,,,
3524,,,,,,,,,,,,
3525,,,,,,,,,,,,
3526,,,,,,,,,,|3525_3526_9_1145_,,
3527,,,,,,,,,,,,
3528,,,,,,,,,,,,
3529,,,,,|3528_3529_4_1146_,,,,,,,
3530,,,,,,,,,,,,
3531,,,,,,,,,,,,
3532,,,,,,,,,,,,
3533,,,,,,,,,,,,
3534,,,,,,,,,,,,
3535,,,,,,,,,,,,
3536,,,,,,,,,,,,
3537,,,,,,,|3534_3537_6_1147_,,,,,
3538,,,,,,,,,,,,
3539,,,,,,,,,,,,
3540,,,,,,,,,,,,
3541,,,,,,,,,,,,
3542,,,,,,,,,,,,
3543,,,,,,,|3541_3543_6_1148_,,,,,
3544,,,,,,,,,,,,
3545,,,,,,,,,,,,
3546,,,,,,,,,,,,
3547,,,,,,,,,,,,
3548,,,,,,,|3545_3548_6_1149_,,,,,
3549,,,,,,,,,,|3548_3549_9_1150_,,
3550,,,,,|3549_3550_4_1151_,,,,,,,
3551,,,,,,,,,,,,
3552,,,,,,,,,,,,
3553,,,,,,,,,,,|3551_3553_10_1152_,
3554,,,,,,,,,,,,
3555,,,,,,,,,,,,
3556,,,,,,,,,,,,
3557,,,,,,,,,,,,
3558,,,,,,,,,,,,
3559,,,,,,,,,,,,
3560,,,,,,,,,,,,
3561,,,,,,,,,,|3560_3561_9_1153_,,
3562,,,,,,,,,,,,
3563,,,,,,,,,,,,
3564,,,,,,,,,,,,
3565,,,,,,,,,,,,
3566,,,,,,,,,,,,
3567,,,,,,,,,,,,
3568,,,,,,,,,,,,
3569,,,,,,,,,,,,
3570,,,,,,,,,,,,
3571,,,,,|3570_3571_4_1154_,,,,,,,
3572,,,,,,,,,,,,
3573,,,,,,,,,,|3572_3573_9_1155_,,
3574,,,,,,,,,,,,
3575,,,,,,,,,,,,
3576,,,,,,,,,,,,
3577,,,,,,,,,,,,
3578,,,,,,,,,,,,
3579,,,,,,,,,,,|3577_3579_10_1156_,
3580,,,,,,,,,,,,
3581,,,,,,,,,,,,
3582,,,,,,,,,,,,
3583,,,,,,,|3580_3583_6_1157_,,,,,
3584,,,,,,,,,,,,
3585,,,,,,,,,,,,
3586,,,,,,,,,,,,
3587,,,,,,,,,,,|3585_3587_10_1158_,
3588,,,,,,,,,,,,
3589,,,,,,,,,,,,
3590,,,,,,,,,,,,
3591,,,,,,,,,,,,
3592,,,,,,,,,,,,
3593,,,,,,,,,,,,
3594,,,,,,,,,,,,
3595,,,,,,,,,,,,
3596,,,,,,,,,,,,
3597,,,,,,,,,,,,
3598,,,,,,,,,,,,
3599,,,,,,,,,,,,
3600,,,,,,,,,,,,
3601,,,,,,,,,,,,
3602,,,,,,,,,,,,
3603,,,,,,,,,,,,
3604,,,,,,,,,,,,
3605,,,,,,,,,,,,
3606,,,,,,,,,,,,
3607,,,,,,,,,,,,
3608,,,,,,,,,,,,
3609,,,,,,,,,,,,
3610,,,,,,,,,,,,
3611,,,,,,,,,,,,
3612,,,,,,,,,,,,
3613,,,,,,,,,,,,
3614,,,,,,,,,,,,
3615,,,,,,,,,,,,
3616,,,,,,,,,,,,
3617,,,,,,,,,,,,
3618,,,,,,,,,,,,
3619,,,,,,,,,,,,
3620,,,,,,,,,,,,
3621,,,,,,,,,,,,
3622,,,,,,,,,,,,
3623,,,,,,,,,,,,
3624,,,,,,,,,,,,
3625,,,,,,,,,,,,
3626,,,,,,,,,,,,
3627,,,,,,,,,,,,
3628,,,,,,,,,,|3588_3628_9_1159_,,
3629,,,,,,,,,,,,
3630,,,,,,,,,,,,
3631,,,,,,,,,,,,
3632,,,,,,,,,,,,
3633,,,,,,,,,,,,
3634,,,,,,,,,,,,
3635,,,,,,,,,,,,
3636,,,,,,,,,,,,
3637,,,,,,,,,,,,
3638,,,,,,,,,,|3598_3638_9_1160_,,
3639,,,,,,,,,,,,
