tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
3442,,,,,,,,,|3442_3442_8_1172_,
3443,,,,,,,,,,
3444,,,,,,,,,,
3445,,,,,,,,,,
3446,,,,,,,,,,
3447,,,,,,,,,,
3448,,,,,,,,,,
3449,,,,,,,,,,
3450,,,,,,,,,|3450_3450_8_1173_,
3451,,,,,,,,,,
3452,,,,,,,,,,
3453,,,,,,,,,,
3454,,,,,,,,,,
3455,,,,,,,,,,
3456,,,,,,,,,,
3457,,,,,,,,,,
3458,,,,,,,,,,
3459,,,,,,,,,,
3460,,,,,,,,,,
3461,,,,,,,,,,
3462,,,,,|3461_3462_4_1174_,,,,,
3463,,,,,,,,,,
3464,,,,,,,,,,
3465,,,,,,,,,,
3466,,,,,,,,,,
3467,,,,,,,,,,
3468,,,,,,,,,,
3469,,,,,,,,,,
3470,,,,,,,,,,
3471,,,,,,,,,,
3472,,,,,,,,,,
3473,,,,,,,,,,
3474,,,,,,,,,,
3475,,,,,,,,,,
3476,,,,,,,,,,
3477,,,,,,,,,,
3478,,,,,,,,,,
3479,,,,,,,,,,
3480,,,,,,,,,,
3481,,,,,,,,,|3481_3481_8_1176_,
3482,,,,,,,,,,
3483,,,,,|3479_3483_4_1175_,,,,,
3484,,,,,,,,,,
3485,,,,,,,,,,
3486,,,,,,,,,,
3487,,,,,,,,,,
3488,,,,,,,,,,
3489,,,,,,,,,,
3490,,,,,,,,,,
3491,,,,,,,,,,
3492,,,,,,,,,,
3493,,,,,,,,,|3493_3493_8_1178_,
3494,,,,,,,,,,
3495,,,,,,,,,,
3496,,,,,,,,,,
3497,,,,,,,,,,
3498,,,,,,,,,|3498_3498_8_1179_,
3499,,,,,,,,,,
3500,,,,,,,,,,
3501,,,,,,,,,,
3502,,,,,,,,,,
3503,,,,,,,,,,
3504,,,,,,,,,,
3505,,,,,,,,,,
3506,,,,,,,,,,
3507,,,,,,,,,,
3508,,,,,,,,,,
3509,,,,,|3508_3509_4_1181_,,,,,
3510,,,,,,,,,,
3511,,,,,,,,,,
3512,,,,,,,,,,
3513,,,,,,,,,,
3514,,,,,,,,,,
3515,,,,,,,,,,
3516,,,,,,,,,,
3517,,,,,,,,,,
3518,,,,,,,,,|3518_3518_8_1183_,
3519,,,|3517_3519_2_1182_,,,,,,,
3520,,,,,,,,,,
3521,,,,,,,,,|3521_3521_8_1184_,
3522,,,,,,,,,,
3523,,,,,,,,,,
3524,,,,,,,,,,
3525,,,,,,,,,,
3526,,,,,,,,,,
3527,,,,,|3490_3527_4_1177_,,,,,
3528,,,,,,,,,,
3529,,,,,|3503_3529_4_1180_,,,,,
3530,,,,,,,,,,
3531,,,,,,,,,,
3532,,,,,,,,,,
3533,,,,,,,,,,
3534,,,,,,,,,,
3535,,,,,,,|3532_3535_6_1185_,,,
3536,,,,,,,|3533_3536_6_1186_,,,
3537,,,,,,,,,,
3538,,,,,,,,,,
3539,,,,,,,,,,
3540,,,,,,,,,,
3541,,,,,,,,,,
3542,,,,,,,,,,
3543,,,,,|3542_3543_4_1187_,,,,,
3544,,,,,,,,,,
3545,,,,,,,,,,
3546,,,,,,,,,,
3547,,,,,,,,,,
3548,,,,,,,,,,
3549,,,,,,,,,,
3550,,,,,,,,,,
3551,,,,,|3550_3551_4_1189_,,|3548_3551_6_1188_,,,
3552,,,,,,,,,,
3553,,,,,,,,,,
3554,,,,,,,,,,
3555,,,,,,,,,,
3556,,,,,,,,,,
3557,,,,,,,,,,
3558,,,,,,,,,,
3559,,,,,,,,,,
3560,,,,,,,,,,
3561,,,,,,,,,,
3562,,,,,,,,,,
3563,,,,,,,,,,
3564,,,,,|3563_3564_4_1191_,,,,,
3565,,,,,,,,,,
3566,,,,,,,,,,
3567,,,,,,,,,,
3568,,,,,,,,,,
3569,,,,,,,,,,
3570,,,,,,,,,,
3571,,,,,,,,,,
3572,,,,,,,,,,
3573,,,,,,,,,,
3574,,,,,,,,,|3574_3574_8_1193_,
3575,,,,,,,,,,
3576,,,,,,,|3573_3576_6_1192_,,,
3577,,,,,,,,,,
3578,,,,,,,|3575_3578_6_1194_,,,
3579,,,,,,,|3576_3579_6_1195_,,,
3580,,,,,,,,,,
3581,,,,,,,,,,
3582,,,,,,,,,,
3583,,,,,,,,,,
3584,,,,,,,,,,
3585,,,,,,,|3582_3585_6_1196_,,,
3586,,,,,,,,,,
3587,,,,,,,,,,
3588,,,,,,,,,,
3589,,,,,|3554_3589_4_1190_,,,,,
3590,,,,,,,,,,
3591,,,,,,,,,,
3592,,,,,,,,,,
3593,,,,,,,,,,
3594,,,,,,,,,,
3595,,,,,,,,,,
3596,,,,,,,,,,
3597,,,,,,,,,,
3598,,,,,,,,,,
3599,,,,,,,,,,
3600,,,,,,,,,,
3601,,,,,,,,,,
3602,,,,,,,,,,
3603,,,,,,,,,,
3604,,,,,,,,,,
3605,,,,,,,,,,
3606,,,,,,,,,,
3607,,,,,,,,,,
3608,,,,,,,,,,
3609,,,,,,,,,,
3610,,,,,,,,,,
3611,,,,,,,,,,
3612,,,,,,,,,,
3613,,,,,,,,,,
3614,,,,,,,,,,
3615,,,,,,,,,,
3616,,,,,,,,,,
3617,,,,,,,,,,
3618,,,,,,,,,,
3619,,,,,,,,,,
3620,,,,,,,,,,
3621,,,,,,,,,,
3622,,,,,,,,,,
3623,,,,,,,,,,
3624,,,,,,,,,,
3625,,,,,,,,,,
3626,,,,,,,,,,
3627,,,,,,,,,,
3628,,,,,,,,,,
3629,,,,,,,,,,
3630,,,,,,,,,,
3631,,,,,,,,,,
3632,,,,,,,,,,
3633,,,,,,,,,,
3634,,,,,,,,,,
3635,,,,,,,,,,
3636,,,,,|3596_3636_4_1197_,,,,,
3637,,,,,,,,,,
3638,,,,,,,,,,
3639,,,,,,,|3599_3639_6_1198_,,,
