tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
3041,,,,,,,,,,,,
3042,,,,,,,,,,,,
3043,,,,,,,,,,,,
3044,,,,,,,,,,,,
3045,,,,,,,,,,,,
3046,,,,,,,,,,|3045_3046_9_1097_,,
3047,,,,,,,,,,,,
3048,,,,,,,,,,,,
3049,,,,,|3048_3049_4_1098_,,,,,,,
3050,,,,,,,,,,,,
3051,,,,,,,,,,,,
3052,,,,,,,,,,,,
3053,,,,,,,,,,,,
3054,,,,,,,,,,,,
3055,,,,,,,,,,,,
3056,,,,,,,,,,,,
3057,,,,,,,,,,|3056_3057_9_1099_,,
3058,,,,,,,,,,,,
3059,,,,,,,,,,,,
3060,,,,,,,,,,,,
3061,,,,,,,,,,,,
3062,,,,,,,,,,,,
3063,,,,,,,,,,,,
3064,,,,,,,,,,,,
3065,,,,,,,,,,,,
3066,,,,,,,,,,,,
3067,,,,,,,,,,,,
3068,,,,,,,,,,,,
3069,,,,,,,,,,,,
3070,,,,,,,,,,,,
3071,,,,,,,,,,,,
3072,,,,,,,,,,,,
3073,,,,,,,,,,,,
3074,,,,,,,,,,,,
3075,,,,,,,,,,,,
3076,,,,,,,,,,,,
3077,,,,,,,,,,,,
3078,,,,,,,,,,,,
3079,,,,,,,,,,,,
3080,,,,,,,,,,,|3078_3080_10_1100_,
3081,,,,,,,,,,,,
3082,,,,,,,,,,,,
3083,,,,,,,,,,,,
3084,,,,,,,,,,,,
3085,,,,,,,,,,,,
3086,,,,,,,|3083_3086_6_1101_,,,,,
3087,,,,,,,,,,,,
3088,,,,,,,|3085_3088_6_1102_,,,,,
3089,,,,,,,,,,,,
3090,,,,,|3089_3090_4_1103_,,,,,,,
3091,,,,,,,,,,,,
3092,,,,,,,,,,,,
3093,,,,,,,,,,,,
3094,,,,,,,,,,,|3092_3094_10_1104_,
3095,,,,,,,,,,,,
3096,,,,,,,,,,,,
3097,,,,,,,,,,,,
3098,,,,,,,,,,,,
3099,,,,,,,,,,,,
3100,,,,,,,,,,,,
3101,,,,,,,,,,,,
3102,,,,,,,,,,,,
3103,,,,,,,,,,,,
3104,,,,,,,,,,,,
3105,,,,,,,,,,,,
3106,,,,,,,,,,,,
3107,,,,,,,,,,,,
3108,,,,,,,,,,,,
3109,,,,,,,,,,,,
3110,,,,,,,,,,,,
3111,,,,,,,,,,,,
3112,,,,,,,,,,,,
3113,,,,,,,,,,,,
3114,,,,,,,,,,|3113_3114_9_1106_,|3112_3114_10_1105_,
3115,,,,,,,,,,|3114_3115_9_1107_,,
3116,,,,,,,,,,,,
3117,,,,,,,,,,,,
3118,,,,,,,,,,,,
3119,,,,,,,,,,,,
3120,,,,,,,,,,,,
3121,,,,,,,,,,,,
3122,,,,,,,,,,,,
3123,,,,,,,,,,,,
3124,,,,,|3123_3124_4_1108_,,,,,,,
3125,,,,,,,,,,,,
3126,,,,,,,,,,,,
3127,,,,,,,,,,,,
3128,,,,,,,,,,,,
3129,,,,,,,,,,,,
3130,,,,,,,,,,,,
3131,,,,,,,,,,,,
3132,,,,,,,,,,,,
3133,,,,,,,,,,,|3131_3133_10_1109_,
3134,,,,,,,,,,,,
3135,,,,,,,,,,|3134_3135_9_1110_,,
3136,,,,,,,,,,,,
3137,,,,,,,,,,,,
3138,,,,,,,,,,,,
3139,,,,,,,,,,,,
3140,,,,,,,,,,,,
3141,,,,,,,,,,|3140_3141_9_1111_,,
3142,,,,,,,,,,,,
3143,,,,,,,,,,,,
3144,,,,,,,,,,,,
3145,,,,,,,,,,,,
3146,,,,,,,,,,,,
3147,,,,,,,,,,,,
3148,,,,,,,,,,,,
3149,,,,,,,,,,,,
3150,,,,,,,,,,,,
3151,,,,,,,,,,,,
3152,,,,,,,,,,,,
3153,,,,,,,,,,,,
3154,,,,,,,,,,,,
3155,,,,,,,,,,,,
3156,,,,,,,,,,,,
3157,,,,,,,,,,,,
3158,,,,,,,,,,,,
3159,,,,,,,,,,,,
3160,,,,,,,,,,,,
3161,,,,,,,,,,,,
3162,,,,,,,,,,,,
3163,,,,,,,,,,,,
3164,,,,,,,,,,,,
3165,,,,,,,,,,,,
3166,,,,,,,,,,,|3164_3166_10_1112_,
3167,,,,,,,,,,,,
3168,,,,,,,,,,,,
3169,,,,,,,,,,,,
3170,,,,,|3169_3170_4_1113_,,,,,,,
3171,,,,,,,,,,,,
3172,,,,,,,,,,,,
3173,,,,,,,,,,,,
3174,,,,,,,,,,|3173_3174_9_1114_,,
3175,,,,,,,,,,,,
3176,,,,,,,,,,,,
3177,,,,,,,,,,|3176_3177_9_1115_,,
3178,,,,,,,,,,,,
3179,,,,,,,,,,,,
3180,,,,,,,,,,,,
3181,,,,,,,,,,,,
3182,,,,,,,,,,,,
3183,,,,,,,,,,,,
3184,,,,,,,,,,,,
3185,,,,,,,,,,,,
3186,,,,,,,,,,,,
3187,,,,,,,,,,,,
3188,,,,,,,,,,,,
3189,,,,,,,,,,,,
3190,,,,,,,,,,,,
3191,,,,,,,,,,,,
3192,,,,,,,,,,,,
3193,,,,,,,,,,,|3191_3193_10_1116_,
3194,,,,,,,,,,,,
3195,,,,,,,,,,,,
3196,,,,,,,,,,,,
3197,,,,,,,,,,,,
3198,,,,,,,,,,,,
3199,,,,,,,|3196_3199_6_1117_,,,,,
3200,,,,,,,,,,,,
3201,,,,,,,,,,,,
3202,,,,,,,,,,,,
3203,,,,,,,,,,,,
3204,,,,,,,,,,,,
3205,,,,,,,,,,,,
3206,,,,,,,,,,,,
3207,,,,,,,,,,,,
3208,,,,,,,,,,,,
3209,,,,,,,,,,,,
3210,,,,,,,,,,,,
3211,,,,,,,,,,,,
3212,,,,,,,,,,,,
3213,,,,,,,,,,,,
3214,,,,,,,,,,,,
3215,,,,,,,,,,,,
3216,,,,,,,,,,,,
3217,,,,,,,,,,,,
3218,,,,,,,,,,,,
3219,,,,,,,,,,,,
3220,,,,,,,,,,,,
3221,,,,,,,,,,,,
3222,,,,,,,,,,,,
3223,,,,,,,,,,,,
3224,,,,,,,,,,,,
3225,,,,,,,,,,,,
3226,,,,,,,,,,,,
3227,,,,,,,,,,,|3225_3227_10_1118_,
3228,,,,,,,,,,,,
3229,,,,,,,,,,,,
3230,,,,,,,,,,,,
3231,,,,,,,,,,,,
3232,,,,,,,,,,,,
3233,,,,,,,,,,,,
3234,,,,,,,,,,,|3232_3234_10_1119_,
3235,,,,,,,,,,,,
3236,,,,,,,,,,,,
3237,,,,,,,,,,,,
3238,,,,,,,,,,,,
3239,,,,,,,,,,,,
3240,,,,,,,,,,,,
3241,,,,,,,,,,,,
3242,,,,,,,,,,|3241_3242_9_1120_,,
3243,,,,,,,,,,,,
3244,,,,,,,,,,,,
3245,,,,,,,,,,,,
3246,,,,,,,,,,,,
3247,,,,,,,,,,,,
3248,,,,,,,,,,,,
3249,,,,,,,,,,,,
3250,,,,,,,,,,,,
3251,,,,,,,,,,,,
3252,,,,,,,,,,,,
3253,,,,,,,,,,,,
3254,,,,,,,,,,,,
3255,,,,,,,,,,,,
3256,,,,,,,,,,,,
3257,,,,,,,|3254_3257_6_1121_,,,,,
3258,,,,,,,,,,,,
3259,,,,,,,,,,,,
3260,,,,,,,|3258_3260_6_1122_,,,,,
3261,,,,,,,,,,,,
3262,,,,,,,,,,,,
3263,,,,,,,,,,,,
3264,,,,,,,,,,|3263_3264_9_1123_,,
3265,,,,,,,,,,,,
3266,,,,,,,,,,,,
3267,,,,,,,,,,,,
3268,,,,,,,,,,,|3266_3268_10_1124_,
3269,,,,,,,,,,,,
3270,,,,,,,,,,,,
3271,,,,,,,,,,,,
3272,,,,,,,,,,,,
3273,,,,,,,,,,,,
3274,,,,,,,|3271_3274_6_1125_,,,,,
3275,,,,,,,,,,,,
3276,,,,,,,,,,,,
3277,,,,,,,,,,,,
3278,,,,,,,,,,,,
3279,,,,,,,,,,,,
3280,,,,,,,,,,,,
3281,,,,,,,|3278_3281_6_1126_,,,,,
3282,,,,,|3281_3282_4_1127_,,,,,,,
3283,,,,,,,,,,,,
3284,,,,,,,,,,,,
3285,,,,,|3284_3285_4_1128_,,,,,,,
3286,,,,,,,,,,|3285_3286_9_1129_,,
3287,,,,,,,,,,,,
3288,,,,,,,,,,,,
3289,,,,,|3288_3289_4_1130_,,,,,,,
3290,,,,,,,,,,,,
3291,,,,,,,,,,,,
3292,,,,,,,,,,,,
3293,,,,,,,|3290_3293_6_1131_,,,,,
3294,,,,,,,,,,,,
3295,,,,,,,,,,,|3293_3295_10_1132_,
3296,,,,,,,,,,,,
3297,,,,,,,,,,,,
3298,,,,,,,,,,,,
3299,,,,,,,|3296_3299_6_1133_,,,,,
3300,,,,,,,,,,,,
3301,,,,,,,,,,,,
3302,,,,,,,,,,,,
3303,,,,,,,,,,,,
3304,,,,,,,,,,,,
3305,,,,,|3304_3305_4_1134_,,,,,,,
3306,,,,,,,,,,,,
3307,,,,,|3306_3307_4_1135_,,,,,,,
3308,,,,,,,,,,,,
3309,,,,,,,,,,,,
3310,,,,,,,,,,,,
3311,,,,,,,,,,,,
3312,,,,,,,,,,,,
3313,,,,,,,,,,,,
3314,,,,,,,,,,,|3312_3314_10_1136_,
3315,,,,,,,|3313_3315_6_1137_,,,,,
3316,,,,,,,,,,,,
3317,,,,,,,,,,,,
3318,,,,,,,,,,,,
3319,,,,,,,,,,,,
3320,,,,,,,,,,|3319_3320_9_1138_,,
3321,,,,,,,,,,,,
3322,,,,,,,,,,,,
3323,,,,,,,,,,,,
3324,,,,,,,,,,,,
3325,,,,,,,,,,,,
3326,,,,,,,,,,,,
3327,,,,,,,,,,,,
3328,,,,,,,,,,,,
3329,,,,,,,,,,,,
3330,,,,,,,,,,,,
3331,,,,,,,,,,,,
3332,,,,,,,,,,,,
3333,,,,,,,,,,,,
3334,,,,,,,,,,,,
3335,,,,,,,,,,,,
3336,,,,,,,|3334_3336_6_1139_,,,,,
3337,,,,,,,,,,,,
3338,,,,,,,,,,,,
3339,,,,,,,,,,|3338_3339_9_1140_,,
3340,,,,,,,,,,,,
3341,,,,,,,,,,,,
3342,,,,,,,,,,,,
3343,,,,,,,,,,,,
3344,,,,,,,,,,,,
3345,,,,,,,,,,,,
3346,,,,,,,,,,,,
3347,,,,,,,,,,,,
3348,,,,,,,,,,,,
3349,,,,,,,,,,,,
3350,,,,,,,,,,,,
3351,,,,,,,,,,,,
3352,,,,,,,,,,,,
3353,,,,,,,,,,,,
3354,,,,,,,,,,,,
3355,,,,,,,,,,,,
3356,,,,,,,|3353_3356_6_1141_,,,,,
3357,,,,,,,,,,,,
3358,,,,,,,,,,,,
3359,,,,,,,,,,,,
3360,,,,,,,,,,,,
3361,,,,,,,,,,,,
3362,,,,,,,,,,,,
3363,,,,,,,,,,,,
3364,,,,,,,,,,|3363_3364_9_1142_,,
3365,,,,,,,,,,,,
3366,,,,,,,,,,,,
3367,,,,,,,,,,,,
3368,,,,,,,,,,,,
3369,,,,,,,,,,|3368_3369_9_1143_,,
3370,,,,,,,,,,,,
3371,,,,,,,,,,,,
3372,,,,,,,,,,,,
3373,,,,,,,,,,|3372_3373_9_1144_,,
3374,,,,,,,,,,,,
3375,,,,,,,,,,,,
3376,,,,,,,,,,|3375_3376_9_1145_,,
3377,,,,,,,,,,,,
3378,,,,,,,,,,,,
3379,,,,,,,,,,,,
3380,,,,,,,,,,,,
3381,,,,,,,,,,,,
3382,,,,,,,,,,,,
3383,,,,,,,,,,,,
3384,,,,,,,,,,,,
3385,,,,,,,,,,,,
3386,,,,,,,,,,,,
3387,,,,,,,,,,,,
3388,,,,,,,,,,,,
3389,,,,,,,,,,,,
3390,,,,,,,,,,|3389_3390_9_1146_,,
3391,,,,,,,,,,,,
3392,,,,,,,,,,,,
3393,,,,,,,,,,,,
3394,,,,,,,,,,,,
3395,,,,,,,,,,,,
3396,,,,,,,,,,,,
3397,,,,,,,,,,,,
3398,,,,,,,,,,,,
3399,,,,,,,,,,,,
3400,,,,,,,,,,,,
3401,,,,,,,,,,,,
3402,,,,,,,,,,,,
3403,,,,,,,,,,,,
3404,,,,,,,,,,,,
3405,,,,,,,,,,,,
3406,,,,,,,,,,,,
3407,,,,,,,,,,,,
3408,,,,,,,,,,,|3406_3408_10_1147_,
3409,,,,,,,,,,,,
3410,,,,,|3409_3410_4_1148_,,,,,,,
3411,,,,,,,,,,,,
3412,,,,,,,,,,,,
3413,,,,,,,,,,,,
3414,,,,,,,,,,,,
3415,,,,,,,,,,,,
3416,,,,,,,|3413_3416_6_1149_,,,,,
3417,,,,,,,,,,,,
3418,,,,,,,,,,,,
3419,,,,,,,,,,,,
3420,,,,,,,|3418_3420_6_1150_,,,,,
3421,,,,,,,,,,,,
3422,,,,,,,,,,,,
3423,,,,,,,,,,,,
3424,,,,,,,|3421_3424_6_1151_,,,,,
3425,,,,,,,,,,,,
3426,,,,,,,,,,,,
3427,,,,,,,,,,,,
3428,,,,,,,,,,,,
3429,,,,,,,,,,,,
3430,,,,,,,,,,,,
3431,,,,,,,,,,,,
3432,,,,,,,,,,,,
3433,,,,,,,,,,,,
3434,,,,,,,,,,,,
3435,,,,,,,,,,,,
3436,,,,,,,,,,,,
3437,,,,,,,,,,,,
3438,,,,,,,,,,,,
3439,,,,,,,,,,,,
3440,,,,,,,,,,,,
3441,,,,,,,,,,,,
3442,,,,,,,,,,,,
3443,,,,,,,|3441_3443_6_1152_,,,,,
3444,,,,,,,,,,,,
3445,,,,,,,,,,,,
3446,,,,,|3445_3446_4_1153_,,,,,,,
3447,,,,,,,,,,,,
3448,,,,,,,,,,,,
3449,,,,,,,,,,,,
3450,,,,,,,,,,,,
3451,,,,,,,,,,,,
3452,,,,,,,,,,,,
3453,,,,,|3452_3453_4_1154_,,,,,,,
3454,,,,,,,,,,,,
3455,,,,,,,,,,,|3453_3455_10_1155_,
3456,,,,,,,,,,,,
3457,,,,,,,,,,,,
3458,,,,,,,,,,,,
3459,,,,,,,,,,,,
3460,,,,,,,,,,,,
3461,,,,,,,,,,,,
3462,,,,,,,,,,,,
3463,,,,,,,,,,|3462_3463_9_1156_,,
3464,,,,,,,,,,,,
3465,,,,,,,,,,,,
3466,,,,,,,,,,,,
3467,,,,,|3466_3467_4_1157_,,,,,,,
3468,,,,,,,,,,,,
3469,,,,,,,,,,,,
3470,,,,,,,,,,,,
3471,,,,,,,,,,,,
3472,,,,,,,,,,,,
3473,,,,,,,,,,,,
3474,,,,,,,,,,|3473_3474_9_1159_,,
3475,,,,,,,|3472_3475_6_1158_,,,,,
3476,,,,,,,,,,,,
3477,,,,,,,,,,,,
3478,,,,,,,,,,,,
3479,,,,,,,,,,,,
3480,,,,,,,,,,,,
3481,,,,,,,,,,,,
3482,,,,,,,,,,,,
3483,,,,,,,,,,,,
3484,,,,,,,|3482_3484_6_1160_,,,,,
3485,,,,,|3484_3485_4_1161_,,,,,,,
3486,,,,,,,,,,,,
3487,,,,,,,,,,,,
3488,,,,,,,,,,,,
3489,,,,,,,|3486_3489_6_1162_,,,,,
3490,,,,,,,,,,,,
3491,,,,,,,,,,,,
3492,,,,,,,,,,,,
3493,,,,,,,,,,,,
3494,,,,,,,,,,,,
3495,,,,,,,|3492_3495_6_1163_,,,,,
3496,,,,,,,,,,,,
3497,,,,,,,,,,,,
3498,,,,,,,,,,,,
3499,,,,,,,,,,,,
3500,,,,,,,,,,,,
3501,,,,,,,,,,,,
3502,,,,,,,,,,,,
3503,,,,,,,,,,,,
3504,,,,,,,,,,,,
3505,,,,,,,,,,,,
3506,,,,,,,,,,,,
3507,,,,,,,,,,|3506_3507_9_1164_,,
3508,,,,,,,,,,,,
3509,,,,,,,,,,,,
3510,,,,,,,,,,,,
3511,,,,,,,,,,|3510_3511_9_1165_,,
3512,,,,,,,,,,,,
3513,,,,,,,,,,,,
3514,,,,,,,,,,,,
3515,,,,,,,,,,,,
3516,,,,,,,,,,,,
3517,,,,,,,,,,,,
3518,,,,,,,,,,,,
3519,,,,,,,,,,,,
3520,,,,,,,,,,,,
3521,,,,,,,,,,,,
3522,,,,,,,,,,,,
3523,,,,,|3522_3523_4_1166_,,,,,,,
3524,,,,,,,,,,,,
3525,,,,,,,,,,,,
3526,,,,,,,,,,,,
3527,,,,,,,,,,,,
3528,,,,,,,,,,,,
3529,,,,,,,|3527_3529_6_1167_,,,,,
3530,,,,,,,,,,,,
3531,,,,,,,,,,,,
3532,,,,,,,,,,,,
3533,,,,,,,,,,,,
3534,,,,,,,,,,,,
3535,,,,,,,,,,,,
3536,,,,,,,,,,,,
3537,,,,,,,,,,,,
3538,,,,,,,,,,,,
3539,,,,,,,,,,,,
3540,,,,,,,,,,,,
3541,,,,,,,,,,,,
3542,,,,,,,,,,,,
3543,,,,,,,,,,,,
3544,,,,,,,|3541_3544_6_1168_,,,,,
3545,,,,,,,,,,,,
3546,,,,,,,,,,,,
3547,,,,,,,,,,,,
3548,,,,,,,,,,,,
3549,,,,,,,,,,,,
3550,,,,,,,|3547_3550_6_1169_,,,,,
3551,,,,,,,,,,,,
3552,,,,,,,,,,,,
3553,,,,,,,,,,|3552_3553_9_1170_,,
3554,,,,,,,,,,,,
3555,,,,,,,,,,,,
3556,,,,,,,,,,,,
3557,,,,,,,,,,,,
3558,,,,,,,,,,,|3556_3558_10_1171_,
3559,,,,,,,,,,,,
3560,,,,,|3559_3560_4_1172_,,,,,,,
3561,,,,,,,,,,,,
3562,,,,,,,,,,,,
3563,,,,,,,,,,,,
3564,,,,,,,,,,,,
3565,,,,,,,,,,|3564_3565_9_1173_,,
3566,,,,,,,,,,,,
3567,,,,,,,,,,,,
3568,,,,,,,,,,|3567_3568_9_1174_,,
3569,,,,,,,,,,,,
3570,,,,,,,,,,,|3568_3570_10_1175_,
3571,,,,,,,,,,,,
3572,,,,,,,,,,,,
3573,,,,,,,,,,,,
3574,,,,,,,,,,,,
3575,,,,,,,,,,,,
3576,,,,,,,,,,,,
3577,,,,,,,,,,,,
3578,,,,,,,,,,,|3576_3578_10_1176_,
3579,,,,,,,,,,,,
3580,,,,,,,,,,,,
3581,,,,,,,|3579_3581_6_1177_,,,,,
3582,,,,,,,,,,,,
3583,,,,,,,,,,,,
3584,,,,,,,,,,,,
3585,,,,,,,,,,,,
3586,,,,,,,,,,,,
3587,,,,,,,,,,,,
3588,,,,,,,,,,,,
3589,,,,,,,,,,,,
3590,,,,,,,,,,,,
3591,,,,,,,,,,,,
3592,,,,,,,,,,,,
3593,,,,,,,,,,,,
3594,,,,,,,,,,,,
3595,,,,,,,,,,,,
3596,,,,,,,,,,,,
3597,,,,,,,,,,,,
3598,,,,,,,,,,,,
3599,,,,,,,,,,,,
3600,,,,,,,,,,,,
3601,,,,,,,,,,,,
3602,,,,,,,,,,,,
3603,,,,,,,,,,,,
3604,,,,,,,,,,,,
3605,,,,,,,,,,,,
3606,,,,,,,,,,,,
3607,,,,,,,,,,,,
3608,,,,,,,,,,,,
3609,,,,,,,,,,,,
3610,,,,,,,,,,,,
3611,,,,,,,,,,,,
3612,,,,,,,,,,,,
3613,,,,,,,,,,,,
3614,,,,,,,,,,,,
3615,,,,,,,,,,,,
3616,,,,,,,,,,,,
3617,,,,,,,,,,,,
3618,,,,,,,,,,,,
3619,,,,,,,,,,,,
3620,,,,,,,,,,,,
3621,,,,,,,,,,,,
3622,,,,,,,,,,,,
3623,,,,,,,,,,,,
3624,,,,,,,,,,,,
3625,,,,,,,,,,,,
3626,,,,,,,,,,,|3586_3626_10_1178_,
3627,,,,,,,,,,,,
3628,,,,,|3592_3628_4_1180_,,,,,|3589_3628_9_1179_|3593_3628_9_1181_,,
3629,,,,,,,,,,,,
3630,,,,,,,,,,,,
3631,,,,,,,,,,,,
3632,,,,,,,,,,,,
3633,,,,,,,,,,,,
3634,,,,,,,,,,,,
3635,,,,,,,,,,,,
3636,,,,,,,,,,,,
3637,,,,,,,,,,,,
3638,,,,,,,,,,,,
3639,,,,,,,,,,,,
