tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
3456,,,,,,,,,,
3457,,,,,,,,,,
3458,,,,,,,,,,
3459,,,,,,,,,,
3460,,,,,,,,,,
3461,,,,,,,,,,
3462,,,,,,,,,,
3463,,,,,,,,,,
3464,,,,,,,,,,
3465,,,,,,,,,,
3466,,,,,,,,,,
3467,,,,,|3466_3467_4_1157_,,,,,
3468,,,,,,,,,,
3469,,,,,,,,,,
3470,,,,,,,,,,
3471,,,,,,,,,,
3472,,,,,,,,,,
3473,,,,,,,,,,
3474,,,,,,,,,,
3475,,,,,,,|3472_3475_6_1158_,,,
3476,,,,,|3462_3476_4_1156_,,,,,
3477,,,,,,,,,,
3478,,,,,,,,,,
3479,,,,,,,,,,
3480,,,,,|3473_3480_4_1159_,,,,,
3481,,,,,,,,,,
3482,,,,,,,,,,
3483,,,,,,,,,,
3484,,,|3482_3484_2_1160_,,,,,,,
3485,,,,,|3484_3485_4_1161_,,,,,
3486,,,,,,,,,,
3487,,,,,,,,,,
3488,,,,,,,,,,
3489,,,,,,,|3486_3489_6_1162_,,,
3490,,,,,,,,,,
3491,,,,,,,,,,
3492,,,,,,,,,,
3493,,,,,,,,,,
3494,,,,,,,,,,
3495,,,,,,,|3492_3495_6_1163_,,,
3496,,,,,,,,,,
3497,,,,,,,,,,
3498,,,,,,,,,,
3499,,,,,,,,,,
3500,,,,,,,,,,
3501,,,,,,,,,,
3502,,,,,,,,,,
3503,,,,,,,,,,
3504,,,,,,,,,,
3505,,,,,,,,,,
3506,,,,,,,,,,
3507,,,,,,,,,,
3508,,,,,,,,,,
3509,,,,,,,,,,
3510,,,,,,,,,,
3511,,,,,,,,,,
3512,,,,,,,,,,
3513,,,,,,,,,,
3514,,,,,|3506_3514_4_1164_,,,,,
3515,,,,,,,,,,
3516,,,,,,,,,,
3517,,,,,,,,,,
3518,,,,,,,,,,
3519,,,,,,,,,,
3520,,,,,,,,,,
3521,,,,,,,,,,
3522,,,,,,,,,,
3523,,,,,|3522_3523_4_1166_,,,,,
3524,,,,,,,,,,
3525,,,,,,,,,,
3526,,,,,,,,,,
3527,,,,,,,,,,
3528,,,,,,,,,,
3529,,,|3527_3529_2_1167_,,,,,,,
3530,,,,,,,,,,
3531,,,,,,,,,,
3532,,,,,,,,,,
3533,,,,,,,,,,
3534,,,,,,,,,,
3535,,,,,,,,,,
3536,,,,,,,,,,
3537,,,,,,,,,,
3538,,,,,,,,,,
3539,,,,,,,,,,
3540,,,,,,,,,,
3541,,,,,,,,,,
3542,,,,,,,,,,
3543,,,,,,,,,,
3544,,,,,,,|3541_3544_6_1168_,,,
3545,,,,,,,,,,
3546,,,,,,,,,,
3547,,,,,,,,,,
3548,,,,,|3510_3548_4_1165_,,,,,
3549,,,,,,,,,,
3550,,,,,,,|3547_3550_6_1169_,,,
3551,,,,,,,,,,
3552,,,,,,,,,,
3553,,,,,,,,,,
3554,,,,,,,,,,
3555,,,,,,,,,,
3556,,,,,,,,,|3556_3556_8_1171_,
3557,,,,,,,,,,
3558,,,,,,,,,,
3559,,,,,,,,,,
3560,,,,,|3559_3560_4_1172_,,,,,
3561,,,,,,,,,,
3562,,,,,,,,,,
3563,,,,,,,,,,
3564,,,,,,,,,,
3565,,,,,,,,,,
3566,,,,,,,,,,
3567,,,,,,,,,,
3568,,,,,,,,,|3568_3568_8_1175_,
3569,,,,,,,,,,
3570,,,,,,,,,,
3571,,,,,,,,,,
3572,,,,,|3552_3572_4_1170_,,,,,
3573,,,,,,,,,,
3574,,,,,|3567_3574_4_1174_,,,,,
3575,,,,,,,,,,
3576,,,,,,,,,|3576_3576_8_1176_,
3577,,,,,|3564_3577_4_1173_,,,,,
3578,,,,,,,,,,
3579,,,,,,,,,,
3580,,,,,,,,,,
3581,,,|3579_3581_2_1177_,,,,,,,
3582,,,,,,,,,,
3583,,,,,,,,,,
3584,,,,,,,,,,
3585,,,,,,,,,,
3586,,,,,,,,,,
3587,,,,,,,,,,
3588,,,,,,,,,,
3589,,,,,,,,,,
3590,,,,,,,,,,
3591,,,,,,,,,,
3592,,,,,,,,,,
3593,,,,,,,,,,
3594,,,,,,,,,,
3595,,,,,,,,,,
3596,,,,,,,,,,
3597,,,,,,,,,,
3598,,,,,,,,,,
3599,,,,,,,,,,
3600,,,,,,,,,,
3601,,,,,,,,,,
3602,,,,,,,,,,
3603,,,,,,,,,,
3604,,,,,,,,,,
3605,,,,,,,,,,
3606,,,,,,,,,,
3607,,,,,,,,,,
3608,,,,,,,,,,
3609,,,,,,,,,,
3610,,,,,,,,,,
3611,,,,,,,,,,
3612,,,,,,,,,,
3613,,,,,,,,,,
3614,,,,,,,,,,
3615,,,,,,,,,,
3616,,,,,,,,,,
3617,,,,,,,,,,
3618,,,,,,,,,,
3619,,,,,,,,,,
3620,,,,,,,,,,
3621,,,,,,,,,,
3622,,,,,,,,,,
3623,,,,,,,,,,
3624,,,,,,,,,,
3625,,,,,,,,,,
3626,,,,,,,,,|3586_3626_8_1178_,
3627,,,,,,,,,,
3628,,,,,,,,,,
3629,,,,,|3589_3629_4_1179_|3593_3629_4_1181_,,,,,
3630,,,,,|3592_3630_4_1180_,,,,,
3631,,,,,,,,,,
3632,,,,,,,,,,
3633,,,,,,,,,,
3634,,,,,,,,,,
3635,,,,,,,,,,
3636,,,,,,,,,,
3637,,,,,,,,,,
3638,,,,,,,,,,
3639,,,,,,,,,,
