tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
3514,,,,,|3513_3514_4_1092_,,,,|3514_3514_8_1093_,
3515,,,,,,,,,,
3516,,,,,,,,,,
3517,,,,,,,,,,
3518,,,,,,,,,,
3519,,,,,|3518_3519_4_1095_,,,,,
3520,,,,,,,|3517_3520_6_1094_,,,
3521,,,,,,,,,,
3522,,,,,,,,,,
3523,,,,,,,,,,
3524,,,,,,,,,,
3525,,,,,,,,,,
3526,,,,,,,,,,
3527,,,,,,,,,,
3528,,,,,,,,,,
3529,,,,,,,,,,
3530,,,,,,,,,,
3531,,,,,,,,,,
3532,,,,,,,,,,
3533,,,,,,,,,,
3534,,,,,,,,,,
3535,,,,,,,,,,
3536,,,,,,,,,,
3537,,,,,,,,,,
3538,,,,,,,,,,
3539,,,,,,,,,,
3540,,,,,,,,,,
3541,,,,,,,,,,
3542,,,,,,,,,,
3543,,,,,,,,,,
3544,,,,,,,,,,
3545,,,,,,,,,,
3546,,,,,,,,,,
3547,,,,,,,,,,
3548,,,,,,,,,,
3549,,,,,,,,,,
3550,,,,,,,,,,
3551,,,,,,,,,,
3552,,,,,,,,,,
3553,,,,,,,,,,
3554,,,,,,,,,,
3555,,,,,,,|3552_3555_6_1096_,,,
3556,,,,,,,,,,
3557,,,,,,,,,,
3558,,,,,,,,,,
3559,,,,,,,,,,
3560,,,|3558_3560_2_1097_,,,,,,,
3561,,,,,,,,,,
3562,,,,,,,,,,
3563,,,,,|3562_3563_4_1098_,,,,,
3564,,,,,,,,,,
3565,,,,,,,,,,
3566,,,,,,,,,,
3567,,,,,,,,,,
3568,,,|3566_3568_2_1100_,,,,,,,
3569,,,,,,,,,,
3570,,,,,,,,,,
3571,,,,,,,,,,
3572,,,,,,,,,,
3573,,,,,,,,,,
3574,,,,,,,,,,
3575,,,,,,,,,,
3576,,,,,,,,,|3576_3576_8_1101_,
3577,,,,,|3565_3577_4_1099_,,,,,
3578,,,,,,,,,,
3579,,,,,,,,,,
3580,,,,,,,,,|3580_3580_8_1102_,
3581,,,,,,,,,,
3582,,,,,,,,,,
3583,,,,,,,,,,
3584,,,,,,,,,,
3585,,,,,,,,,,
3586,,,,,,,,,,
3587,,,,,,,,,,
3588,,,,,,,,,,
3589,,,,,,,,,,
3590,,,,,,,,,,
3591,,,,,,,,,,
3592,,,,,,,,,,
3593,,,,,,,,,,
3594,,,,,,,,,,
3595,,,,,,,,,,
3596,,,,,,,,,,
3597,,,,,,,,,,
3598,,,,,,,,,,
3599,,,,,,,,,,
3600,,,,,,,,,,
3601,,,,,,,,,,
3602,,,,,,,,,,
3603,,,,,,,,,,
3604,,,,,,,,,,
3605,,,,,,,,,,
3606,,,,,,,,,,
3607,,,,,,,,,,
3608,,,,,,,,,,
3609,,,,,,,,,,
3610,,,,,,,,,,
3611,,,,,,,,,,
3612,,,,,,,,,,
3613,,,,,,,,,,
3614,,,,,,,,,,
3615,,,,,,,,,,
3616,,,,,,,,,,
3617,,,,,,,,,,
3618,,,,,,,,,,
3619,,,,,,,,,,
3620,,,,,,,,,,
3621,,,,,,,,,,
3622,,,,,,,,,,
3623,,,,,,,,,,
3624,,,,,,,,,,
3625,,,,,,,,,,
3626,,,,,,,,,,
3627,,,,,,,,,,
3628,,,,,,,,,,
3629,,,,,,,,,,
3630,,,,,,,,,,
3631,,,,,,,,,,
3632,,,,,,,,,,
3633,,,,,,,,,,
3634,,,,,,,,,,
3635,,,,,,,,,,
3636,,,,,,,|3597_3636_6_1103_,,,
3637,,,,,,,,,,
3638,,,,,,,,,,
3639,,,,,,,,,,
