tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
3091,,,,,,,,,,,,
3092,,,,,,,,,,,,
3093,,,,,,,,,,,,
3094,,,,,,,,,,,,
3095,,,,,,,,,,,,
3096,,,,,,,|3093_3096_6_1035_,,,,,
3097,,,,,,,,,,,|3095_3097_10_1036_,
3098,,,,,,,,,,,,
3099,,,,,,,,,,,,
3100,,,,,,,,,,,,
3101,,,,,,,,,,,,
3102,,,,,,,,,,,,
3103,,,,,,,,,,,,
3104,,,,,,,,,,,,
3105,,,,,,,,,,,,
3106,,,,,,,,,,,,
3107,,,,,,,,,,,,
3108,,,,,,,,,,,,
3109,,,,,,,,,,,,
3110,,,,,,,,,,,,
3111,,,,,,,,,,,,
3112,,,,,,,,,,,,
3113,,,,,,,,,,,,
3114,,,,,,,,,,,,
3115,,,,,,,,,,,,
3116,,,,,,,,,,,,
3117,,,,,,,,,,,,
3118,,,,,,,,,,,,
3119,,,,,,,,,,,,
3120,,,,,,,,,,,,
3121,,,,,,,|3118_3121_6_1037_,,,,,
3122,,,,,,,,,,,,
3123,,,,,,,,,,,,
3124,,,,,,,,,,,,
3125,,,,,,,,,,,,
3126,,,,,,,,,,,,
3127,,,,,,,,,,,|3125_3127_10_1038_,
3128,,,,,,,,,,,,
3129,,,,,,,,,,,,
3130,,,,,,,,,,,,
3131,,,,,,,,,,,,
3132,,,,,,,,,,,,
3133,,,,,,,,,,,,
3134,,,,,,,,,,,,
3135,,,,,,,,,,,,
3136,,,,,,,,,,,,
3137,,,,,,,,,,,,
3138,,,,,,,,,,,,
3139,,,,,,,,,,,|3137_3139_10_1039_,
3140,,,,,,,,,,,,
3141,,,,,,,,,,,,
3142,,,,,,,,,,,,
3143,,,,,,,,,,,,
3144,,,,,,,,,,,,
3145,,,,,,,,,,,,
3146,,,,,,,,,,,,
3147,,,,,,,,,,,,
3148,,,,,,,,,,,,
3149,,,,,,,,,,,,
3150,,,,,|3149_3150_4_1040_,,,,,,,
3151,,,,,,,,,,,,
3152,,,,,,,,,,,,
3153,,,,,,,,,,,,
3154,,,,,,,,,,,,
3155,,,,,,,,,,|3154_3155_9_1041_,,
3156,,,,,,,,,,,,
3157,,,,,,,,,,,,
3158,,,,,,,,,,,,
3159,,,,,,,,,,,,
3160,,,,,|3159_3160_4_1042_,,,,,,,
3161,,,,,,,,,,,,
3162,,,,,,,,,,,,
3163,,,,,,,,,,,,
3164,,,,,,,,,,,,
3165,,,,,,,,,,|3164_3165_9_1043_,,
3166,,,,,,,,,,,,
3167,,,,,,,,,,,,
3168,,,,,,,,,,,|3166_3168_10_1044_,
3169,,,,,,,,,,|3168_3169_9_1045_,,
3170,,,,,,,,,,,,
3171,,,,,,,,,,,,
3172,,,,,,,,,,,,
3173,,,,,,,,,,,,
3174,,,,,,,,,,,,
3175,,,,,|3174_3175_4_1046_,,,,,,,
3176,,,,,,,,,,,,
3177,,,,,,,,,,,|3175_3177_10_1047_,
3178,,,,,,,,,,,,
3179,,,,,,,,,,,,
3180,,,,,,,,,,,,
3181,,,,,,,,,,,,
3182,,,,,,,,,,,,
3183,,,,,,,,,,|3182_3183_9_1048_,,
3184,,,,,,,,,,,,
3185,,,,,,,,,,,,
3186,,,,,,,,,,,,
3187,,,,,,,,,,,,
3188,,,,,,,,,,,,
3189,,,,,,,,,,,,
3190,,,,,,,,,,,,
3191,,,,,,,,,,,,
3192,,,,,,,,,,,,
3193,,,,,,,,,,,,
3194,,,,,,,,,,,,
3195,,,,,,,,,,,,
3196,,,,,,,,,,,,
3197,,,,,,,,,,,,
3198,,,,,,,,,,,,
3199,,,,,,,,,,,,
3200,,,,,,,,,,,,
3201,,,,,,,,,,,,
3202,,,,,,,,,,,,
3203,,,,,,,,,,,|3201_3203_10_1049_,
3204,,,,,,,,,,,,
3205,,,,,,,,,,,,
3206,,,,,,,,,,,,
3207,,,,,,,|3204_3207_6_1050_,,,,,
3208,,,,,,,,,,,,
3209,,,,,,,,,,,,
3210,,,,,,,,,,,,
3211,,,,,,,,,,,,
3212,,,,,,,,,,,,
3213,,,,,,,,,,,,
3214,,,,,,,,,,,,
3215,,,,,,,,,,,,
3216,,,,,,,,,,,,
3217,,,,,,,,,,,,
3218,,,,,,,,,,,,
3219,,,,,,,,,,,,
3220,,,,,,,,,,,,
3221,,,,,,,,,,,,
3222,,,,,,,,,,,,
3223,,,,,,,,,,,,
3224,,,,,,,,,,,,
3225,,,,,,,|3223_3225_6_1051_,,,,,
3226,,,,,,,,,,,,
3227,,,,,,,,,,,,
3228,,,,,,,,,,,,
3229,,,,,,,|3226_3229_6_1052_,,,,,
3230,,,,,,,,,,,|3228_3230_10_1053_,
3231,,,,,,,,,,,,
3232,,,,,,,|3229_3232_6_1054_,,,,,
3233,,,,,,,,,,,,
3234,,,,,,,,,,,,
3235,,,,,,,,,,,,
3236,,,,,,,,,,,,
3237,,,,,,,,,,,,
3238,,,,,,,,,,,,
3239,,,,,,,|3237_3239_6_1055_,,,,,
3240,,,,,,,,,,,,
3241,,,,,,,,,,,,
3242,,,,,,,,,,,,
3243,,,,,,,,,,,,
3244,,,,,,,,,,,,
3245,,,,,,,,,,,,
3246,,,,,,,|3243_3246_6_1056_,,,,,
3247,,,,,,,,,,,,
3248,,,,,,,,,,,,
3249,,,,,,,,,,,,
3250,,,,,,,,,,,,
3251,,,,,,,,,,,,
3252,,,,,,,,,,,,
3253,,,,,,,,,,,,
3254,,,,,,,,,,,|3252_3254_10_1057_,
3255,,,,,,,,,,,,
3256,,,,,,,,,,,,
3257,,,,,,,,,,,,
3258,,,,,,,,,,,,
3259,,,,,,,,,,|3258_3259_9_1058_,,
3260,,,,,,,,,,,,
3261,,,,,,,,,,,,
3262,,,,,,,,,,,,
3263,,,,,,,,,,,,
3264,,,,,,,,,,,,
3265,,,,,,,,,,,,
3266,,,,,,,,,,,,
3267,,,,,,,,,,|3266_3267_9_1059_,,
3268,,,,,,,,,,,,
3269,,,,,,,,,,,,
3270,,,,,,,,,,,,
3271,,,,,,,,,,,,
3272,,,,,,,,,,,,
3273,,,,,,,,,,,,
3274,,,,,,,,,,,,
3275,,,,,,,,,,,,
3276,,,,,,,,,,,,
3277,,,,,,,,,,,,
3278,,,,,,,,,,,,
3279,,,,,,,,,,,,
3280,,,,,,,,,,,,
3281,,,,,,,|3278_3281_6_1060_,,,,,
3282,,,,,,,,,,,,
3283,,,,,,,,,,,,
3284,,,,,,,,,,,,
3285,,,,,,,,,,,,
3286,,,,,,,,,,,,
3287,,,,,,,,,,,,
3288,,,,,,,,,,,,
3289,,,,,,,,,,,,
3290,,,,,,,,,,,,
3291,,,,,,,,,,,,
3292,,,,,,,,,,,,
3293,,,,,,,,,,,,
3294,,,,,,,,,,,,
3295,,,,,|3294_3295_4_1061_,,,,,,,
3296,,,,,,,,,,,,
3297,,,,,,,,,,,,
3298,,,,,,,,,,|3297_3298_9_1062_,,
3299,,,,,,,,,,,,
3300,,,,,,,,,,,,
3301,,,,,,,,,,,,
3302,,,,,,,,,,,,
3303,,,,,,,,,,,,
3304,,,,,,,,,,,,
3305,,,,,,,,,,,|3303_3305_10_1063_,
3306,,,,,,,,,,,,
3307,,,,,,,,,,,,
3308,,,,,,,,,,,,
3309,,,,,,,,,,,,
3310,,,,,,,|3308_3310_6_1064_,,,,,
3311,,,,,,,,,,,,
3312,,,,,,,,,,,,
3313,,,,,,,,,,,,
3314,,,,,,,,,,,,
3315,,,,,,,,,,,,
3316,,,,,,,,,,,,
3317,,,,,,,,,,,,
3318,,,,,,,,,,,,
3319,,,,,,,|3316_3319_6_1065_,,,,,
3320,,,,,,,,,,,,
3321,,,,,,,,,,|3320_3321_9_1066_,,
3322,,,,,,,,,,,,
3323,,,,,,,,,,,,
3324,,,,,,,,,,,,
3325,,,,,,,,,,,,
3326,,,,,|3325_3326_4_1067_,,,,,,,
3327,,,,,,,,,,,,
3328,,,,,,,,,,,|3326_3328_10_1068_,
3329,,,,,,,,,,,,
3330,,,,,,,,,,,,
3331,,,,,,,,,,,,
3332,,,,,,,,,,,,
3333,,,,,,,,,,,,
3334,,,,,,,,,,,,
3335,,,,,,,,,,,,
3336,,,,,,,,,,,,
3337,,,,,,,,,,,,
3338,,,,,,,,,,,,
3339,,,,,,,,,,,,
3340,,,,,,,,,,,,
3341,,,,,,,,,,,,
3342,,,,,,,,,,,,
3343,,,,,,,,,,,,
3344,,,,,,,,,,,,
3345,,,,,,,,,,,,
3346,,,,,,,,,,,,
3347,,,,,,,,,,,,
3348,,,,,,,,,,,,
3349,,,,,,,,,,,,
3350,,,,,,,,,,,,
3351,,,,,,,,,,,,
3352,,,,,,,,,,,,
3353,,,,,,,,,,,,
3354,,,,,,,,,,,,
3355,,,,,,,,,,,,
3356,,,,,,,,,,,,
3357,,,,,,,,,,,,
3358,,,,,,,,,,,,
3359,,,,,,,,,,,,
3360,,,,,,,,,,,,
3361,,,,,,,,,,,,
3362,,,,,,,,,,,,
3363,,,,,,,,,,,,
3364,,,,,,,,,,,,
3365,,,,,,,|3363_3365_6_1069_,,,,,
3366,,,,,,,,,,,,
3367,,,,,,,,,,,,
3368,,,,,,,,,,,,
3369,,,,,|3368_3369_4_1070_,,,,,,,
3370,,,,,,,,,,,,
3371,,,,,,,,,,,,
3372,,,,,,,,,,,,
3373,,,,,|3372_3373_4_1071_,,,,,,,
3374,,,,,,,,,,,,
3375,,,,,,,,,,,,
3376,,,,,,,,,,,,
3377,,,,,,,,,,,,
3378,,,,,,,,,,,,
3379,,,,,,,,,,,,
3380,,,,,,,,,,,,
3381,,,,,,,,,,,,
3382,,,,,,,,,,,,
3383,,,,,,,,,,,,
3384,,,,,,,,,,,,
3385,,,,,,,,,,,,
3386,,,,,,,,,,,,
3387,,,,,,,,,,,,
3388,,,,,,,,,,,,
3389,,,,,,,,,,|3388_3389_9_1072_,,
3390,,,,,,,,,,,,
3391,,,,,,,,,,,,
3392,,,,,,,,,,,,
3393,,,,,,,,,,,,
3394,,,,,,,,,,,,
3395,,,,,,,,,,,,
3396,,,,,,,,,,,,
3397,,,,,|3396_3397_4_1073_,,,,,,,
3398,,,,,,,,,,,,
3399,,,,,,,,,,,,
3400,,,,,,,,,,,,
3401,,,,,,,,,,,,
3402,,,,,,,,,,,,
3403,,,,,,,,,,,,
3404,,,,,,,,,,,,
3405,,,,,,,,,,,,
3406,,,,,,,,,,,,
3407,,,,,,,,,,,,
3408,,,,,,,,,,,,
3409,,,,,,,,,,,,
3410,,,,,,,,,,,,
3411,,,,,,,,,,,,
3412,,,,,,,,,,,,
3413,,,,,,,,,,,,
3414,,,,,,,,,,,,
3415,,,,,,,,,,,,
3416,,,,,|3415_3416_4_1074_,,,,,,,
3417,,,,,,,,,,,,
3418,,,,,,,,,,,,
3419,,,,,|3418_3419_4_1075_,,,,,,,
3420,,,,,,,,,,,,
3421,,,,,,,,,,,,
3422,,,,,,,,,,,,
3423,,,,,,,,,,,,
3424,,,,,,,,,,,,
3425,,,,,,,,,,|3424_3425_9_1076_,,
3426,,,,,,,,,,,,
3427,,,,,,,,,,,,
3428,,,,,,,,,,,,
3429,,,,,,,,,,,,
3430,,,,,,,,,,,,
3431,,,,,,,,,,,,
3432,,,,,,,,,,,,
3433,,,,,,,,,,,,
3434,,,,,,,,,,,,
3435,,,,,,,,,,,,
3436,,,,,,,,,,,,
3437,,,,,,,,,,,|3435_3437_10_1077_,
3438,,,,,,,,,,,,
3439,,,,,,,,,,,,
3440,,,,,,,,,,,,
3441,,,,,,,,,,,,
3442,,,,,,,,,,,,
3443,,,,,,,,,,,,
3444,,,,,,,,,,,,
3445,,,,,,,,,,,,
3446,,,,,,,,,,,,
3447,,,,,,,|3444_3447_6_1078_,,,,,
3448,,,,,,,,,,,,
3449,,,,,,,,,,,,
3450,,,,,,,|3447_3450_6_1079_,,,|3449_3450_9_1080_,,
3451,,,,,,,,,,,,
3452,,,,,,,,,,,,
3453,,,,,,,,,,,,
3454,,,,,,,,,,,|3452_3454_10_1081_,
3455,,,,,,,,,,,,
3456,,,,,,,,,,,,
3457,,,,,,,,,,,,
3458,,,,,,,,,,,,
3459,,,,,,,,,,,,
3460,,,,,,,,,,,,
3461,,,,,,,,,,,,
3462,,,,,,,,,,,,
3463,,,,,,,,,,,,
3464,,,,,,,,,,,,
3465,,,,,,,,,,,,
3466,,,,,,,,,,,,
3467,,,,,,,,,,,,
3468,,,,,,,,,,,,
3469,,,,,,,,,,,,
3470,,,,,|3469_3470_4_1082_,,,,,,,
3471,,,,,,,,,,|3470_3471_9_1083_,,
3472,,,,,,,,,,|3471_3472_9_1084_,,
3473,,,,,,,,,,,,
3474,,,,,,,,,,,,
3475,,,,,|3474_3475_4_1085_,,,,,,,
3476,,,,,,,,,,,,
3477,,,,,,,,,,,,
3478,,,,,,,,,,,,
3479,,,,,,,,,,,,
3480,,,,,,,,,,,,
3481,,,,,,,,,,,,
3482,,,,,,,,,,,|3480_3482_10_1086_,
3483,,,,,,,,,,,,
3484,,,,,,,,,,,,
3485,,,,,,,|3482_3485_6_1087_,,,,,
3486,,,,,,,,,,,,
3487,,,,,,,,,,,,
3488,,,,,,,,,,,,
3489,,,,,,,,,,,,
3490,,,,,,,,,,,|3488_3490_10_1088_,
3491,,,,,,,,,,,,
3492,,,,,,,,,,,,
3493,,,,,,,,,,,,
3494,,,,,,,,,,,,
3495,,,,,,,,,,,,
3496,,,,,,,,,,,,
3497,,,,,,,,,,,,
3498,,,,,,,,,,,,
3499,,,,,,,,,,,,
3500,,,,,,,,,,,,
3501,,,,,,,,,,,,
3502,,,,,,,,,,,,
3503,,,,,,,,,,,,
3504,,,,,,,,,,,,
3505,,,,,,,,,,|3504_3505_9_1090_,,
3506,,,,,,,|3503_3506_6_1089_,,,,,
3507,,,,,,,,,,,,
3508,,,,,,,,,,,,
3509,,,,,,,,,,|3508_3509_9_1091_,,
3510,,,,,,,,,,,,
3511,,,,,,,,,,,,
3512,,,,,,,,,,,,
3513,,,,,,,,,,,,
3514,,,,,|3513_3514_4_1092_,,,,,,,
3515,,,,,,,,,,,,
3516,,,,,,,,,,,|3514_3516_10_1093_,
3517,,,,,,,,,,,,
3518,,,,,,,,,,,,
3519,,,,,|3518_3519_4_1095_,,,,,,,
3520,,,,,,,|3517_3520_6_1094_,,,,,
3521,,,,,,,,,,,,
3522,,,,,,,,,,,,
3523,,,,,,,,,,,,
3524,,,,,,,,,,,,
3525,,,,,,,,,,,,
3526,,,,,,,,,,,,
3527,,,,,,,,,,,,
3528,,,,,,,,,,,,
3529,,,,,,,,,,,,
3530,,,,,,,,,,,,
3531,,,,,,,,,,,,
3532,,,,,,,,,,,,
3533,,,,,,,,,,,,
3534,,,,,,,,,,,,
3535,,,,,,,,,,,,
3536,,,,,,,,,,,,
3537,,,,,,,,,,,,
3538,,,,,,,,,,,,
3539,,,,,,,,,,,,
3540,,,,,,,,,,,,
3541,,,,,,,,,,,,
3542,,,,,,,,,,,,
3543,,,,,,,,,,,,
3544,,,,,,,,,,,,
3545,,,,,,,,,,,,
3546,,,,,,,,,,,,
3547,,,,,,,,,,,,
3548,,,,,,,,,,,,
3549,,,,,,,,,,,,
3550,,,,,,,,,,,,
3551,,,,,,,,,,,,
3552,,,,,,,,,,,,
3553,,,,,,,,,,,,
3554,,,,,,,,,,,,
3555,,,,,,,|3552_3555_6_1096_,,,,,
3556,,,,,,,,,,,,
3557,,,,,,,,,,,,
3558,,,,,,,,,,,,
3559,,,,,,,,,,,,
3560,,,,,,,|3558_3560_6_1097_,,,,,
3561,,,,,,,,,,,,
3562,,,,,,,,,,,,
3563,,,,,|3562_3563_4_1098_,,,,,,,
3564,,,,,,,,,,,,
3565,,,,,,,,,,,,
3566,,,,,,,,,,|3565_3566_9_1099_,,
3567,,,,,,,,,,,,
3568,,,,,,,|3566_3568_6_1100_,,,,,
3569,,,,,,,,,,,,
3570,,,,,,,,,,,,
3571,,,,,,,,,,,,
3572,,,,,,,,,,,,
3573,,,,,,,,,,,,
3574,,,,,,,,,,,,
3575,,,,,,,,,,,,
3576,,,,,,,,,,,,
3577,,,,,,,,,,,,
3578,,,,,,,,,,,|3576_3578_10_1101_,
3579,,,,,,,,,,,,
3580,,,,,,,,,,,,
3581,,,,,,,,,,,,
3582,,,,,,,,,,,|3580_3582_10_1102_,
3583,,,,,,,,,,,,
3584,,,,,,,,,,,,
3585,,,,,,,,,,,,
3586,,,,,,,,,,,,
3587,,,,,,,,,,,,
3588,,,,,,,,,,,,
3589,,,,,,,,,,,,
3590,,,,,,,,,,,,
3591,,,,,,,,,,,,
3592,,,,,,,,,,,,
3593,,,,,,,,,,,,
3594,,,,,,,,,,,,
3595,,,,,,,,,,,,
3596,,,,,,,,,,,,
3597,,,,,,,,,,,,
3598,,,,,,,,,,,,
3599,,,,,,,,,,,,
3600,,,,,,,,,,,,
3601,,,,,,,,,,,,
3602,,,,,,,,,,,,
3603,,,,,,,,,,,,
3604,,,,,,,,,,,,
3605,,,,,,,,,,,,
3606,,,,,,,,,,,,
3607,,,,,,,,,,,,
3608,,,,,,,,,,,,
3609,,,,,,,,,,,,
3610,,,,,,,,,,,,
3611,,,,,,,,,,,,
3612,,,,,,,,,,,,
3613,,,,,,,,,,,,
3614,,,,,,,,,,,,
3615,,,,,,,,,,,,
3616,,,,,,,,,,,,
3617,,,,,,,,,,,,
3618,,,,,,,,,,,,
3619,,,,,,,,,,,,
3620,,,,,,,,,,,,
3621,,,,,,,,,,,,
3622,,,,,,,,,,,,
3623,,,,,,,,,,,,
3624,,,,,,,,,,,,
3625,,,,,,,,,,,,
3626,,,,,,,,,,,,
3627,,,,,,,,,,,,
3628,,,,,,,,,,,,
3629,,,,,,,,,,,,
3630,,,,,,,,,,,,
3631,,,,,,,,,,,,
3632,,,,,,,,,,,,
3633,,,,,,,,,,,,
3634,,,,,,,|3597_3634_6_1103_,,,,,
3635,,,,,,,,,,,,
3636,,,,,,,,,,,,
3637,,,,,,,,,,,,
3638,,,,,,,,,,,,
3639,,,,,,,,,,,,
